Unnamed: 0,position_group,position,height,weight,years_of_experience,team_abbr,entry_year,rookie_year,BMI
4583,OL,G,76,315,-0.7517910500951843,CLE,2018,2018,22.606950561718822
4589,DB,CB,73,200,1.5736424037944567,CLE,2020,2020,24.390170682872522
4592,OL,OG,77,315,2.148445709196755,CLE,2017,2017,23.796863219744367
4597,DB,SS,75,203,4.113270410537765,CLE,2020,2020,25.925936852833612
4599,DB,CB,73,188,1.5617220216826333,CLE,2021,2021,21.49202473048163
4600,OL,OT,77,330,7.919228934575203,CLE,2014,2014,26.924440482348185
4602,TE,TE,77,240,3.331855914461006,CLE,2020,2020,24.716307614060057
4603,RB,RB,72,196,1.8732977762175456,CLE,2023,2023,23.866340161116064
4604,DB,CB,72,184,3.0800480657146485,CLE,2017,2017,24.796409355844
4608,DL,DE,76,266,-0.4473218956587512,CLE,2023,2023,21.41020410900612
4609,DL,DE,77,272,3.281016361735113,CLE,2022,2022,23.54186465095392
4612,OL,C,76,307,8.067855510527403,CLE,2013,2013,33.96304142345778
4613,DB,DB,72,196,0.8527736751222195,CLE,2017,2017,24.41051611845035
4616,OL,T,78,308,8.484732817294475,CLE,2016,2016,28.765607924011373
4617,DB,DB,75,205,0.15364334500912646,CLE,2015,2015,21.6411333450936
4618,LB,MLB,76,233,3.356450167682538,CLE,2020,2020,23.447077463490025
4620,WR,WR,74,220,5.029960817581161,CLE,2015,2015,25.2593713848529
4621,WR,WR,69,174,2.665224667893459,CLE,2021,2021,24.451314954698788
4626,WR,WR,67,169,7.596351536758004,CLE,2016,2016,23.55657498760444
4628,WR,WR,74,207,-0.955122579349353,CLE,2023,2023,18.192635003706084
4632,DL,DE,73,240,0.42359906559346105,CLE,2017,2017,21.02275456803751
4635,OL,T,77,310,5.062524919243145,CLE,2021,2021,25.95804631702734
4640,DL,DE,75,262,-1.0675329142542729,CLE,2019,2019,20.77418066571831
4646,OL,T,77,320,4.024219456672758,CLE,2020,2020,27.773196071869897
4650,WR,WR,75,219,6.412220555415429,CLE,2014,2014,23.52376081479926
4654,DL,DE,76,267,-0.07964139124571515,CLE,2023,2023,20.44156008692126
4655,LB,OLB,73,215,3.452371796249734,CLE,2021,2021,27.45684373935702
4656,DL,DT,74,305,-0.062393528146879706,CLE,2017,2017,22.21856317964748
4659,DB,FS,71,195,3.4283070972076484,CLE,2015,2015,26.169500133647674
4660,RB,RB,71,220,1.8128557349954513,CLE,2022,2022,27.371492901035744
4662,WR,WR,67,153,4.985729995679863,CLE,2017,2017,24.102402161172257
4663,WR,WR,69,175,1.1873860515647512,CLE,2020,2020,22.63254156051126
4666,DB,CB,71,195,13.589563642018614,CLE,2010,2010,30.967840747551282
4667,OL,T,78,298,5.579633173213575,CLE,2016,2016,21.99655721228295
4669,RB,FB,72,245,3.3257963165821662,CLE,2016,2016,23.70726381409558
4672,OL,OT,78,312,11.194384301577337,CLE,2007,2007,31.598193385865468
4673,OL,G,76,320,9.646833707189312,CLE,2014,2014,29.833962678657
4675,RB,RB,70,205,2.3384838434616912,CLE,2018,2018,24.875105029199204
4682,RB,FB,74,245,1.7045985898609706,CLE,2018,2018,22.44220105162368
4683,TE,TE,76,243,6.168460976269614,CLE,2018,2018,25.00572821137745
4684,DL,DT,76,315,5.31759753560796,CLE,2020,2020,28.26082961872281
4685,LB,MLB,75,235,3.9934574347203586,CLE,2019,2019,23.80078591158891
4686,WR,WR,73,209,3.1398785611290454,CLE,2016,2016,24.786079070376758
4687,RB,RB,73,217,6.3171150673398655,CLE,2018,2018,26.748649908492983
4688,SPEC,P,77,190,-0.11806852699107874,CLE,2020,2020,24.84078606362048
4690,WR,WR,71,205,-0.12185489900859459,CLE,2013,2013,23.857526286038706
4694,RB,RB,71,190,-0.6078219870944325,CLE,2017,2017,18.984007367699654
4696,DB,FS,72,205,6.296994546561109,CLE,2019,2019,24.032789849042697
4697,TE,TE,75,245,-0.022868062298882122,CLE,2018,2018,23.14181199252905
4701,SPEC,P,77,220,1.0006977677050892,CLE,2017,2017,22.57181314263523
4702,DB,CB,73,200,-0.5047749212282174,CLE,2023,2023,20.73631398723272
4703,RB,RB,71,216,4.840620026504553,CLE,2017,2017,27.41968978654213
4707,QB,QB,75,217,3.5467335682013794,CLE,2021,2021,24.857632261918788
4712,LB,LB,72,222,-0.23893209916969432,CLE,2017,2017,21.937662304360103
4718,OL,OT,81,346,2.6331755881853125,CLE,2016,2016,25.402880193239817
4719,QB,QB,76,225,-0.3917581490438219,CLE,2020,2020,20.975551305782194
4730,OL,C,74,305,0.07758981550149746,CLE,2016,2016,25.191350841796158
4731,QB,QB,74,222,3.6153756894694418,CLE,2018,2018,22.95466773616259
4736,LB,LB,72,230,-0.3223204692113399,CLE,2017,2017,23.08823380423624
4741,LB,LB,76,271,6.217158520825496,CLE,2013,2013,29.219676641897536
4746,DL,DE,74,256,2.5213160519224513,CLE,2016,2016,21.010330257801517
4748,DB,CB,72,196,3.9983108981479605,CLE,2017,2017,24.112147276998673
4750,OL,C,77,295,-0.4316203127180484,CLE,2019,2019,23.982280566868482
4751,DL,DE,75,245,0.40373009033660945,CLE,2023,2023,24.59710015869768
4752,DB,CB,71,175,0.9758043936090839,CLE,2021,2021,22.34007187474988
4754,SPEC,K,74,185,0.09629813926987185,CLE,2022,2023,20.598066510135194
4756,OL,C,75,300,0.324359281721603,CLE,2023,2023,24.138923141866645
4757,DB,DB,74,195,-1.1790397911598025,CLE,2020,2020,23.54177035135135
4759,LB,MLB,72,225,10.187679388461564,CLE,2011,2011,26.802048874898304
4760,DL,DT,77,290,8.535382702701607,CLE,2012,2012,25.566940593958364
4761,DL,DT,78,299,1.2011596558728392,CLE,2017,2017,23.291325123078188
4762,DL,DE,77,260,0.28328787154614216,CLE,2018,2018,23.457022776940082
4769,RB,FB,70,260,1.7410950262959226,CLE,2017,2017,22.620628347947036
4771,WR,WR,69,179,10.586693801475274,CLE,2013,2013,30.76927330099739
4773,DB,CB,74,200,1.5250963433774756,CLE,2022,2022,21.647294226689468
4774,OL,G,78,300,0.8712972974572442,CLE,2018,2018,18.3805209100726
4778,LB,OLB,72,229,4.6540203197532515,CLE,2018,2018,24.410012079162083
4779,DL,DT,74,291,6.126379579546412,CLE,2018,2018,26.41492999870869
4781,OL,G,77,307,5.938928999058285,CLE,2017,2017,25.605570379547885
4789,TE,TE,75,240,-1.0003313246055747,CLE,2019,2019,18.982561545457127
4793,DB,CB,72,196,5.322255029475149,CLE,2018,2018,22.094280568874968
4794,WR,WR,71,182,1.513907849658915,CLE,2022,2022,22.031557886025446
4799,WR,WR,73,196,2.179581781939598,CLE,2022,2022,25.321018790657206
4802,LB,MLB,75,227,0.3506300992735592,CLE,2023,2023,24.757835948318856
4805,LB,OLB,74,215,1.4891871301476636,CLE,2018,2018,25.417857759380276
4806,DB,SS,73,210,11.63472146856177,CLE,2010,2010,28.512485957696136
4807,DL,DE,76,272,8.109699841956223,CLE,2017,2017,25.369377242108627
4809,DB,DB,68,182,0.40981865692851255,CLE,2017,2017,23.28014228980975
4813,TE,TE,75,243,-0.24125765461854246,CLE,2017,2017,23.101319664962872
4815,DB,CB,71,194,1.6725737012027313,CLE,2019,2019,23.971140801242907
4816,RB,RB,71,225,7.899881934895216,CLE,2018,2018,23.501790805951124
4817,OL,C,73,302,3.8673662536174263,CLE,2020,2020,22.973387207765263
4828,DL,DE,73,253,5.025470695329359,CLE,2018,2018,25.458451906158594
4829,DL,DE,74,262,10.107080669286972,CLE,2012,2012,30.049392857761735
4833,DB,CB,72,175,-0.12038116395359824,CLE,2020,2020,23.450347910437454
4848,QB,QB,71,212,1.8273304539859638,CLE,2017,2017,23.567638362354256
4849,RB,RB,71,205,2.8474216771504217,CLE,2022,2022,24.654762787081765
4851,DB,DB,70,185,-0.5353281859539227,CLE,2020,2020,21.79500118655446
4856,TE,TE,76,250,1.9094667176958393,CLE,2015,2015,24.707865450824052
4858,DL,DE,76,305,12.331980330569014,CLE,2004,2004,31.25811753438013
4865,DB,CB,71,185,0.1904996797790664,CLE,2017,2017,22.26482509593992
4866,LB,ILB,74,252,5.70945181713904,CLE,2016,2016,25.459878673722564
4867,DB,CB,73,197,-0.43548637056984335,CLE,2020,2020,21.857742390686074
4872,WR,WR,74,204,1.5131057981760827,CLE,2016,2016,24.028356816401807
4875,DL,DT,74,304,-0.2595466775839172,CLE,2019,2019,22.35326810348738
4876,TE,TE,78,280,3.738810480887503,CLE,2016,2016,25.37882017331176
4883,WR,WR,74,195,6.615367484013054,CLE,2012,2012,29.31620096151151
4885,DB,FS,70,195,11.064561297955404,CLE,2012,2012,30.275520754061958
4888,DB,SS,73,205,1.0859821161750323,CLE,2023,2023,21.462190440376204
4890,SPEC,K,69,187,0.46403655488595197,CLE,2016,2016,24.092039160408504
4894,WR,WR,68,185,4.808057798281145,CLE,2017,2017,22.633243783458965
4898,LB,OLB,74,275,2.3672873134013406,CLE,2021,2021,21.494274357902366
4909,DL,DT,74,290,10.838183676795122,CLE,2014,2014,30.258423103196723
4912,DL,DT,76,358,-0.22346598237185214,CLE,2023,2023,22.87636714791286
4914,LB,OLB,73,238,4.650683203881803,CLE,2019,2019,22.765375795709275
4915,LB,LB,72,222,-0.01941960588773261,CLE,2020,2020,21.220771313905086
4918,TE,TE,77,245,-0.30317978283427544,CLE,2018,2018,20.57560648757669
4919,LB,OLB,77,265,5.79994190194205,CLE,2016,2016,25.086606685596244
4926,LB,ILB,74,235,5.383689391563412,CLE,2012,2012,27.65577812664028
4927,DB,FS,71,195,-1.053682419146354,CLE,2023,2023,22.675433233692058
4930,TE,TE,77,251,-1.067802921579193,CLE,2017,2017,21.214293595187147
4932,DB,FS,72,204,4.9503075919735755,CLE,2017,2017,24.37329146015165
4935,DB,CB,73,200,4.710613372581925,CLE,2020,2020,22.598130020367066
4937,DB,CB,71,197,1.8955507814625285,CLE,2021,2021,26.16725542458767
4938,TE,TE,77,255,-0.16882172319001063,CLE,2023,2023,23.066052594336828
4940,DB,DB,71,214,1.0700521631131814,CLE,2018,2018,21.335698306032945
4947,DL,DT,74,300,4.161878302608191,CLE,2021,2021,26.352513807075518
4948,LB,OLB,73,217,2.0726468658094257,CLE,2021,2021,23.31040556491735
4956,RB,RB,73,233,0.23836898273478513,CLE,2019,2019,21.59263927818966
4958,DL,DT,75,288,0.9751976297824297,CLE,2018,2018,23.553061397426905
4959,DB,DB,72,195,1.5010941699398452,CLE,2016,2016,21.567769419132443
4960,OL,C,75,295,0.1895816165987434,CLE,2019,2019,21.4451940925989
4961,LB,OLB,76,259,3.001046092567141,CLE,2018,2018,24.34365439319609
4963,DL,DT,75,308,2.296767707000763,CLE,2019,2019,22.608835009130104
4964,OL,T,80,330,6.677875319530908,CLE,2012,2012,28.012683144206683
4969,OL,G,75,316,4.345924316872576,CLE,2019,2019,28.780280029167322
4970,OL,T,79,312,0.16936710314354309,CLE,2017,2017,20.609960706986193
4973,LB,ILB,71,230,2.5112025995249807,CLE,2019,2019,20.4275912270594
4976,OL,T,76,306,2.3736585451629577,CLE,2019,2019,19.658080646661546
4977,OL,G,76,315,5.862551485372308,CLE,2018,2018,25.802849756770648
4978,DL,DE,76,272,9.952874547202939,CLE,2015,2015,27.640683002789693
4981,TE,TE,77,267,2.6122782579886454,CLE,2022,2022,24.244315782726215
4982,DL,DT,73,305,1.3149144535840473,CLE,2018,2018,23.185635461561034
4991,OL,C,75,298,2.639964529371393,DAL,2022,2022,20.641541477331785
4994,OL,T,77,309,3.7421274910718925,DAL,2018,2018,20.98972158478751
4995,OL,T,81,294,2.075433638901593,DAL,2020,2020,24.044670027923303
5007,LB,OLB,77,255,5.398034188102832,DAL,2014,2014,26.049481601111896
5011,DL,DT,77,350,1.7539375118700513,DAL,2019,2019,22.376120261575934
5013,WR,WR,71,200,1.1567534046838084,DAL,2018,2018,19.495440213014056
5020,OL,G,76,315,2.1709427174978138,DAL,2023,2023,24.462442427778452
5024,DL,DE,75,252,4.824114187567663,DAL,2019,2019,27.92067902214525
5029,TE,TE,77,260,4.123204806784486,DAL,2017,2017,25.442208245186986
5035,WR,WR,70,183,10.551485376040468,DAL,2014,2014,27.691091982098197
5036,SPEC,K,75,192,1.0436024463724538,DAL,2022,2023,22.81962604360302
5038,RB,RB,68,200,2.6950510404307533,DAL,2016,2016,21.15430756643416
5039,DB,CB,72,210,12.377350638265549,DAL,2008,2008,32.78006687446347
5051,OL,C,75,317,1.1946074552372428,DAL,2022,2022,22.999913887725146
5053,SPEC,P,75,205,11.257529414301953,DAL,2012,2012,26.343956766504903
5055,OL,T,77,315,-1.3200225112207058,DAL,2018,2018,20.47463552125814
5057,DB,CB,75,190,7.388230909094714,DAL,2014,2014,28.09836465683476
5066,WR,WR,74,189,3.9629632029515878,DAL,2020,2020,24.107979000115066
5072,DL,DT,77,270,2.5706977754827403,DAL,2021,2021,23.247696999957572
5080,SPEC,P,72,205,8.307579020126145,DAL,2011,2011,25.366500899993756
5085,LB,ILB,74,240,0.5936825363281661,DAL,2018,2018,23.54865974959303
5086,OL,T,75,308,4.9168944273713056,DAL,2019,2019,24.14488769912164
5087,OL,OT,78,312,-0.5047203740310022,DAL,2016,2016,17.333804984168232
5093,OL,OG,77,325,4.760055963689602,DAL,2015,2015,24.589524433241934
5097,TE,TE,79,259,1.0824397529345033,DAL,2015,2015,24.72000725819486
5098,QB,QB,75,225,4.54244850053507,DAL,2017,2017,24.405855057174655
5100,WR,WR,76,214,1.6907909229501366,DAL,2014,2014,26.659523616312136
5105,DB,CB,73,192,-0.7521564055905832,DAL,2023,2023,22.331426413183625
5107,QB,QB,74,238,8.319174510419181,DAL,2016,2016,28.500938481854156
5109,QB,QB,73,208,1.3404504460231446,DAL,2018,2018,22.681518780380983
5112,OL,OG,76,325,-0.8751724696457446,DAL,2017,2017,21.2508068557194
5114,LB,ILB,75,239,2.1150260791474174,DAL,2022,2022,22.953670985164187
5119,DB,SS,73,221,5.83986720443336,DAL,2010,2010,25.483368258938295
5120,DL,DE,75,255,9.671340076450466,DAL,2015,2015,29.831672377649625
5121,DB,FS,74,213,5.213196628237689,DAL,2016,2016,23.777575180185252
5125,DB,CB,71,206,1.248030668261181,DAL,2022,2022,20.721833810334306
5127,WR,WR,75,205,-0.31905393566661816,DAL,2018,2018,19.530272143282613
5128,RB,RB,73,222,9.203974143196511,DAL,2008,2008,32.53409099559187
5135,WR,WR,74,200,1.0760071385985983,DAL,2023,2023,23.813890800360177
5141,LB,ILB,76,217,0.02131164867194222,DAL,2023,2023,22.623902557430647
5146,DB,DB,71,180,1.9011906857530074,DAL,2017,2017,21.215804139440245
5149,DL,DE,75,265,9.939339186185379,DAL,2014,2014,30.20422203167942
5159,OL,T,77,315,-0.7084067669104628,DAL,2019,2019,21.270972570256017
5161,RB,RB,66,176,-1.5137143926128271,DAL,2023,2023,21.36873780743452
5162,LB,OLB,73,236,3.1968603237440547,DAL,2016,2016,22.284561594893724
5163,LB,ILB,72,238,0.41586405699451023,DAL,2022,2022,22.61164255473131
5166,DB,DB,72,193,0.2671266510114834,DAL,2018,2018,21.33932157929507
5171,DB,SS,72,204,5.508725023229934,DAL,2019,2019,24.324885202200576
5172,DL,DT,75,346,7.418809297967867,DAL,2012,2012,28.661379180192004
5173,WR,WR,73,220,1.8950383140761153,DAL,2022,2022,20.251111202793275
5175,DL,DE,76,255,5.516938948316561,DAL,2018,2018,26.991409792449893
5176,OL,T,78,325,10.14679301198555,DAL,2007,2007,30.471727375495878
5177,WR,WR,74,190,2.6122206282554243,DAL,2015,2015,22.069267088676316
5179,SPEC,LS,73,243,1.896839315865532,DAL,2018,2018,21.687130598840938
5181,DL,DE,76,235,-0.2685306479058323,DAL,2023,2023,21.36597718393311
5182,OL,OG,78,310,0.10880777458471258,DAL,2017,2017,22.640237863133738
5186,OL,T,78,310,-2.151815401329305,DAL,2023,2023,20.188019235441036
5194,LB,LB,75,225,2.28084668075758,DAL,2014,2014,24.463717596914066
5195,DB,CB,74,202,-0.21113023882769444,DAL,2023,2023,25.378168137895415
5202,LB,OLB,73,235,-0.987179527151184,DAL,2020,2020,20.293540792694746
5218,RB,RB,73,236,-0.13125696709230472,DAL,2023,2023,18.477760181628547
5220,TE,TE,78,248,1.0768518829587683,DAL,2019,2019,24.405643484132444
5221,OL,T,79,301,0.7751440181919215,DAL,2020,2020,25.909229964589404
5224,DB,FS,76,205,2.3499974191765403,DAL,2021,2021,24.430534919525826
5226,RB,RB,69,195,3.1686546719667277,DAL,2018,2018,22.042560919669373
5233,OL,G,79,320,0.44194064956940904,DAL,2018,2018,22.061573728228183
5235,OL,T,79,320,-0.09039907744284603,DAL,2018,2018,19.699673677366743
5236,TE,TE,77,250,3.41093237974627,DAL,2022,2022,25.673363653748286
5237,WR,WR,74,205,-0.09858813228426173,DAL,2023,2023,19.228407502004146
5238,WR,WR,72,172,0.018849622944847662,DAL,2023,2023,21.412937162404994
5239,WR,WR,75,195,2.7082144232565573,DAL,2022,2022,21.887074443691777
5241,DB,DB,74,223,2.2332161312635015,DAL,2015,2015,23.816900662154374
5244,TE,TE,76,260,6.953136633913245,DAL,2012,2012,26.134512289463757
5248,RB,FB,73,240,8.287124165201824,DAL,2012,2012,28.154511122141802
5255,WR,WR,73,197,2.3875626253595623,DAL,2014,2014,23.715994947684425
5258,DB,FS,76,215,8.361503525206102,DAL,2016,2016,25.87973441219605
5267,TE,TE,77,255,2.856273792679338,DAL,2017,2017,25.253145781933583
5271,DB,DB,70,212,6.108559705776523,DAL,2011,2011,26.178460490357335
5275,DL,DE,76,253,0.9667700093555393,DAL,2017,2017,20.69968099081708
5278,DL,DT,74,300,3.7918831427274604,DAL,2013,2013,29.13617131232081
5279,LB,LB,73,238,-0.12853751143893075,DAL,2018,2018,22.862884075426997
5281,DB,DB,70,190,-1.881849045497639,DAL,2017,2017,20.37618456135304
5282,LB,LB,71,235,2.4512750922590385,DAL,2013,2013,26.546301617984973
5285,WR,WR,77,221,0.09284490114111471,DAL,2023,2023,25.748622649571995
5286,DL,DT,75,340,11.159856391997401,DAL,2013,2013,29.521200629770412
5287,WR,WR,71,198,-0.02767514092595813,DAL,2019,2019,22.675422374221352
5295,DL,DT,74,290,1.2657078408647007,DAL,2017,2017,20.909989852599406
5298,WR,WR,72,185,-0.8661748482145009,DAL,2023,2023,21.099292104713825
5299,RB,RB,72,210,3.969457200526737,DAL,2013,2013,24.380494932848976
5301,OL,T,80,309,3.4271943618716847,DAL,2021,2021,24.768690120553487
5303,DB,CB,72,182,0.35377269015619695,DAL,2020,2023,22.913161840383356
5305,DB,CB,70,195,8.775310892609513,DAL,2017,2017,29.26237452248278
5306,DB,FS,75,217,-0.19363683175648005,DAL,2022,2022,22.339739530370384
5310,LB,OLB,73,230,11.919154173610002,DAL,2007,2007,27.921922668268675
5313,OL,T,77,333,1.0005823180429783,DAL,2019,2019,20.823473411147916
5314,WR,WR,71,185,0.3293797909233551,DAL,2017,2017,21.137750614719
5316,OL,OG,76,315,3.3924653000643286,DAL,2014,2014,23.810244526198574
5319,WR,WR,73,205,-0.2500465145989528,DAL,2017,2017,23.926516020724957
5320,WR,WR,69,153,2.288693629279857,DAL,2019,2022,21.276207566790074
5322,QB,QB,72,200,6.260321838771221,DAL,2012,2012,25.66739519079845
5324,DL,DT,72,305,1.8656912585294523,DAL,2014,2014,25.212002877398714
5336,OL,OT,77,315,1.810808273159782,DAL,2017,2017,22.66781084221862
5338,OL,G,76,300,0.793488720552213,DAL,2018,2018,23.4762734040722
5341,LB,LB,74,235,-0.7485319732381808,DAL,2018,2018,21.196943532877466
5342,SPEC,LS,77,256,17.30434024287815,DAL,2005,2005,34.62660468466415
5344,LB,LB,71,223,-0.6624919880356743,DAL,2016,2016,21.079310520755946
5349,LB,ILB,76,256,7.032546204341657,DAL,2018,2018,28.256913288495866
5352,DL,DT,72,280,3.1267051368275833,DAL,2017,2017,21.09858078096644
5353,SPEC,K,71,215,-0.09096643021519824,DAL,2020,2020,21.20969948207227
5355,LB,LB,73,225,-0.4108142879545848,DAL,2017,2017,22.30557535182041
5356,QB,QB,76,217,12.894295331514064,DAL,2004,2004,32.09339722807223
5357,TE,TE,78,250,-0.21492103028873533,DAL,2023,2023,24.835460524305542
5360,TE,TE,77,255,0.6919657158142587,DAL,2016,2016,21.70232666733883
5361,DB,CB,70,192,5.7796605322693395,DAL,2016,2016,29.004725896310283
5362,RB,RB,70,207,3.3103087461196083,DAL,2022,2022,22.999168468964385
5363,DB,FS,73,212,8.395683810789956,DAL,2017,2017,30.534271490642254
5364,LB,OLB,74,240,3.437831973421698,DAL,2018,2018,26.041416634791936
5367,WR,WR,72,208,-0.20922187374452778,DAL,2018,2018,20.026627529114382
5370,TE,TE,76,250,-0.6834381922209503,DAL,2014,2014,22.13567173994898
5374,DB,FS,75,205,1.1941299335038114,DAL,2022,2022,22.733419282388287
5377,DB,DB,71,205,4.9648516330974575,DAL,2014,2014,26.72656533051822
5378,DB,CB,72,190,2.6155828235482317,DAL,2017,2017,23.384364799617142
5381,OL,T,78,297,-1.234348871879922,DAL,2018,2018,20.52146333836059
5384,SPEC,LS,73,243,7.407535740847106,DAL,2010,2010,29.92346418411868
5386,OL,T,79,305,1.973594243041073,DAL,2022,2022,23.184074181217408
5387,DL,DT,75,337,0.2801611588196068,DAL,2023,2023,23.848957459557255
5388,WR,WR,76,210,0.19039648007835386,DAL,2016,2016,21.682574565966448
5391,LB,OLB,75,245,3.4240610444640898,DAL,2021,2021,27.73016924957991
5394,DL,DE,76,274,10.526160652929084,DAL,2009,2009,28.01164319837937
5397,WR,WR,73,200,5.985547729121721,DAL,2018,2018,24.961596347890833
5412,OL,T,77,305,1.5462842480036996,DAL,2019,2019,26.131433335834394
5415,DB,CB,74,198,0.0064222698109378164,DAL,2023,2023,21.11460280707715
5417,DB,CB,72,188,2.5636141094734315,DAL,2021,2021,26.996678488960185
5420,DL,DT,74,302,3.8903901960741694,DAL,2020,2020,26.506954296441545
5423,DB,CB,71,196,3.911637040794665,DAL,2020,2020,24.428846515434596
5425,DB,CB,73,202,7.629988970117872,DAL,2010,2010,23.71440533504819
5426,OL,C,74,310,0.7412039373328976,DAL,2016,2016,22.480206147589357
5427,DL,DT,74,280,4.598647170504717,DAL,2021,2021,25.42231312642015
5428,OL,T,78,308,2.560919447941239,DAL,2016,2016,26.12707908016761
5431,TE,TE,76,245,1.7045196819708397,DAL,2022,2022,26.370058129859814
5436,TE,TE,74,240,0.6969544045107356,DAL,2023,2023,21.11789372487002
5447,WR,WR,72,170,0.66618051024399,DAL,2017,2017,24.06868988514716
5451,DL,DT,76,315,3.1731246375866413,DAL,2015,2015,25.751991558337348
5454,WR,WR,74,213,0.3696421921980939,DAL,2018,2018,24.405574939359557
5455,RB,RB,72,215,3.8926978559957712,DAL,2020,2020,25.72226832346813
